tweet_id,date,text,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,hashtags,source,is_retweet
1.47058E+18,2021-12-14 02:20:40+00:00,holy shit I was totally right about log4j interrupting the champions league draw lololol https://t.co/Ae2ot0kREc,Jack,"Milwaukee, WI","Jack's account on https://t.co/eWcHkl65fd.
Serial lunchposter.
#LFC #YNWA",2015-09-22 03:20:32+00:00,32,222,2309,,Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:20:18+00:00,"Critical ‘Log4J’ Java flaw being used to deliver malware, crypto-miners | #macos | #macsecurity https://t.co/tXOQUvH2FW",National Cyber Security,"Atlanta, GA","We are a leader in #news for #cybersecurity #hacker , #hacking, #techjobs, #NationalCyberSecurity Download our #app ""National Cyber Security 5.0""",2010-01-27 22:48:24+00:00,10108,159,0,"['macos', 'macsecurity']",WordPress.com,FALSE
1.47058E+18,2021-12-14 02:20:17+00:00,"Critical ‘Log4J’ Java flaw being used to deliver malware, crypto-miners | #macos | #macsecurity https://t.co/aC00wjF9vt",Gregory D. Evans,United States,Gregory D. Evans is a #CyberSecurity #Mogul & Founder of #NationalCyberSecurity | 1st Hacker to make $100M | Ex-Hacker | | #SecurityNews | #HackerNews,2010-09-23 20:48:59+00:00,7500,1131,317,"['macos', 'macsecurity']",WordPress.com,FALSE
1.47058E+18,2021-12-14 02:19:19+00:00,New: The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/DLZkt49ZBv,Sciences and tech,,Welcome on Sciencestweet - I post about Sciences and Technology.and love to meet new people !,2015-04-15 15:02:57+00:00,491,662,0,,IFTTT,FALSE
1.47058E+18,2021-12-14 02:19:17+00:00,"Virus vulnerability in Java-based software ""Log4j"" some of the world's biggest tech firms use to log information is overwelming. Tech giants like Amazon Web Services @amazon &amp; IBM @IBM have moved to address the bug in their products.",Time_India,"The Hague, The Netherlands",I want equality for all except reporters & photographers..... Mahatma Gandhi....,2018-10-17 09:11:42+00:00,493,4993,50717,,Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:19:02+00:00,"Dear #VA02,
   It would be my honor to represent you as the only person in Congress that has any clue about the current Log4j cybersecurity vulnerability tearing through the Internet.  💻🇺🇸",Mark Bright for Congress (VA-2),"Virginia, USA",Dad. Veteran. Business Owner. 0-time NYTimes Best Selling Author.  Stanford reject.  Winner: Beef O'Bradys Nuclear Wing Challenge circa '99.,2009-09-24 00:55:18+00:00,61,109,7448,['VA02'],Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:18:35+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/CAWcpUZWdt https://t.co/htegMF9VH9,El Nuevo Orden Mundial,,"Troll
https://t.co/EljlHs5RBJ",2016-05-26 00:13:02+00:00,44,42,5,,dlvr.it,FALSE
1.47058E+18,2021-12-14 02:18:31+00:00,"And JNDI is also completely disabled by default! Good, good!

https://t.co/XT8IjbNR0n",Evgeni Golov,Leichlingen (Rheinland),"sassy as a service

I break @RedHatSatellite and @ForemanProject for profit and @Debian for fun

he/his",2009-06-05 19:23:38+00:00,664,540,7136,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:18:19+00:00,"Windows 11 Theme For Windows 10 
Get it here: https://t.co/ARot2jpuRY 
#MissFrance2022 #FreeFire #Windows10 #LosAngeles #BTS #FIFA22 #Windows10themes #dogelon #DesignContest #loveback #BlackWidow #blackpink #SquidGame #LISA #opensea #rose #JISOO #JENNIE #PandyaStore #log4j",Cleodesktop,,"Customization Desktop: Theme For Windows 10, Theme For Win7, Theme For Win8, Skin pack, Theme pak, Icon pack, Wallpaper...",2013-11-17 02:01:27+00:00,34174,117,3913,"['MissFrance2022', 'FreeFire', 'Windows10']",Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:17:58+00:00,"Probably one of the most popular command since December 10 for Java devs:

mvn dependency:tree -Dincludes=log4j:log4j

What was your technique?",Thomas Joseph 👋,Worldwide,Software Technologist,2009-04-06 13:53:10+00:00,145,360,801,,Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:17:40+00:00,If you are a security company I understand you may be scanning the internet for vulnerable systems to log4j but please don't use all of a /22 to do it.  You are just adding noise at this point,Midpipps,,,2008-05-12 19:27:24+00:00,19,84,6,,Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:17:35+00:00,"All the #log4j zero-day vulnerability traffic making me:

   1) add some great security reseachers to my InfoSec list

   2) Glad that I'm retired &amp; don't have to deal with it anymore

Kudos &amp; best wishes to those in the trenches!","J. Brian Coyle - Fully VAX'd, Still Mask'd ™","Orlando, FL","Middle-aged-crazy aerospace and rocketry geek \
#NASATweetup (Social) Juno & KSC50/MSL \
Extensive list user - may not follow you directly \
Retired #InfoSec",2010-05-23 20:09:26+00:00,261,177,3193,['log4j'],Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:17:22+00:00,"@matthew_d_green That's not the scary one. The scary one is the millions and millions of devices containing Java and potentially log4j that the manufacturer abandoned support on years ago, or can't be maintained by end users.
Like, say, SA now Cisco and Arris now CommScope.",rootwyrm,Irrelevant,"Yes, the real one.
https://t.co/MJQ2PI5yQb
https://t.co/TR2jDZoCSq",2014-08-15 21:20:51+00:00,1,5,2,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:16:49+00:00,"Hey @CNN I fixed it for you. Americans warn of critical flaw in border policy. 

https://t.co/v2qLSDcJJj",WhatIsWrongWithYou,Fuck around and find out,,2016-08-31 21:24:28+00:00,57,152,3257,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:16:44+00:00,Patching The UniFi Network Controller Against The Log4J CVE-2021-44228 Vulnerability https://t.co/CEPyZAC7Bs,Tom🌶\(^-^)/,"Detroit, MI","Vaccinated & Caffeinated Tech Enthusiast, Open Source Advocate, Content Creator & Hot Sauce Addict.  https://t.co/TmsxaX3wtc",2012-02-23 21:33:08+00:00,12399,716,9092,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:16:41+00:00,"Log4j doesn’t just blow a hole in your servers, it’s reopening that can of worms: Is Big Biz exploiting open source? https://t.co/Lux4NjL2KI",Anith Gopal,"Doha, Qatar","IT Consultant at @kataraqatar, IT Manager, CISO & Infrastructure and Information Security Professional. Rocking life with @SiniAnith from #Doha #Qatar",2008-06-03 05:41:09+00:00,5649,535,32,,WordPress.com,FALSE
1.47058E+18,2021-12-14 02:15:19+00:00,Attacks and Breaches How Do I Find My Servers With the Log4j Vulnerability? https://t.co/KplDz4W6Kg,Paul de Souza,"ÜT: 38.869721,-77.259362",The Cyber Security Forum Initiative (CSFI),2010-08-06 01:58:59+00:00,2698,2324,131,,Sprout Social,FALSE
1.47058E+18,2021-12-14 02:15:05+00:00,"If you aren’t already tracking the #Apache #log4j vulnerability, you should be. This one is big and not as simple as just applying a patch to fix. #CISA has stood up a webpage with resources including tools to find the vulnerability in your environment. https://t.co/nsERtmArJQ",Natsar,"Capital Region, New York","HQ in NY Capital Region & serving the world. Providing expert advice, insights, training, & education in cybersecurity, digital forensics, and technology",2014-12-31 05:46:06+00:00,23,84,9,"['Apache', 'log4j']",Buffer,FALSE
1.47058E+18,2021-12-14 02:15:02+00:00,Update on #Kronos #ransomware #cyberattack. Too soon to say if #hackers leveraged #Log4j #vulnerability https://t.co/xc3Caa0Ecc,MSSP Alert,,"Covering managed security services providers (MSSPs), managed detection & response (MDR) & cybersecurity news. From CyberRisk Alliance.",2017-04-12 11:08:46+00:00,2095,197,14,"['Kronos', 'ransomware', 'cyberattack', 'hackers', 'Log4j', 'vulnerability']",Agorapulse app,FALSE
1.47058E+18,2021-12-14 02:15:01+00:00,"New post: ""The Log4J Vulnerability Will Haunt the Internet for Years"" https://t.co/9gI6CX8UTu",Rick Knight 📷,"Denver, Colorado",Photographer.,2007-03-23 01:59:01+00:00,1468,2298,6314,,IFTTT,FALSE
1.47058E+18,2021-12-14 02:14:33+00:00,"Log4j doesn't just blow a hole in your servers, it's reopening that can of worms: Is Big Biz exploiting open source? https://t.co/1msLag1oSw",Hani Gamal,Egypt,https://t.co/SUHJvpW93z,2008-11-03 22:58:28+00:00,3161,2593,3374,,dlvr.it,FALSE
1.47058E+18,2021-12-14 02:14:30+00:00,"Nice list of Log4j related software, compliments of @ncsc_nl: https://t.co/9RqkDzEc7m",Steven Banks,"Seattle, WA","President, Banks Consulting Northwest. Founder, Puget Sound Small Business Server User Group. Microsoft MVP award recipient 2004-2018. Ironman. Geek.",2009-09-18 08:45:25+00:00,1027,1347,3115,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:14:22+00:00,"No one could’ve predicted this...

SSA-661247: Apache Log4j Vulnerability (CVE-2021-44228, Log4Shell) - Impact to Siemens Products

https://t.co/Z7NuAlKsqI https://t.co/Jla9zTOa6B",ICS_Mikko,TMP@Finland,,2021-11-04 20:08:43+00:00,24,89,383,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:14:07+00:00,‘Less obvious’ uses of Log4j pose a major risk https://t.co/XY6lIx4VL8 https://t.co/H6qgPPIq2F,Bilal Munir,Pakistan,"Brand Strategist & Internet Privacy Advocate. 
Eat, Sleep, Breath #DigitalMarketing, #ContentMarketing, #SocialMedia #marketingautomation #pardot #salesforce",2017-01-20 13:41:06+00:00,682,887,212,,dlvr.it,FALSE
1.47058E+18,2021-12-14 02:14:03+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/0i0RSZwLS8,JUNKY店主🔞👕shop 営業💣,宮城県気仙沼市舘山1-1-14 ☎︎0226-23-3883,"作家志望、個人事業主でブロガー。
ネットでTシャツ委託販売。
☕️🚬🏪🚶‍♂️📗🛹
I can only speak Japanese. 
🍙🌈🎵👕Mobile: @amespiblue 
 R.I.P Lee Alexander McQEEN 52th🤲
💀死にたい大人は私の服で勇気を出して💀",2012-09-04 14:58:06+00:00,3760,4961,194300,,SocialDog for Twitter,FALSE
1.47058E+18,2021-12-14 02:14:00+00:00,"I have seen many developers derailed by the siren song of framework development when they were supposed to be making an application. People love making frameworks.

Except logging frameworks - nobody wants to do that. I appreciate the people who made log4j. #hugops","Andrew ""Coredump"" Denyes","Seattle, WA","BBQ, doughnuts, the demoscene, machine perception, digital media/arts, and cats. I made lots of public mistakes on the early social internet.",2007-05-18 17:17:16+00:00,250,561,12674,,Twitter for Mac,FALSE
1.47058E+18,2021-12-14 02:13:54+00:00,"Quick and simple demonstration of #log4j works and why it is a big problem.

The vulnerability allows a hacker to pretty much inject arbitrary code into your system to achieve what they want.

https://t.co/FGuK8iIi4y",Shak The Hack,"London, Dubai","Security Architect, IT Pro, Geek on 🔥, Jack of Infosec, Master of Disaster, interests in #Cyber #Cloud #Azure #AWS #Hacking, opinions are my own 🙄",2018-05-20 22:54:39+00:00,2025,1787,6006,['log4j'],Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:13:51+00:00,"The latest update for #Sysdig includes ""Mitigating #log4j with Runtime-based #Kubernetes Network Policies"" and ""Critical vulnerability in log4j, a widely used logging library"".
 
#cybersecurity #devops https://t.co/GakOyvrGFK",OpsMatters,"London, England","The Source for News & Information on Operational Applications & Tools
#OpsMatters #OpsBuzz #TeamRelated #SecuritySenses #SystemsDigest",2018-03-12 14:24:12+00:00,2337,2418,41790,"['Sysdig', 'log4j', 'Kubernetes']",opsmatters-curator,FALSE
1.47058E+18,2021-12-14 02:13:30+00:00,Log4j 😭,Olarry,.......on the run !,Talking Tech and Solving problems #Python #DataScience #ProblemSolver 🇳🇬 TXST,2016-07-24 20:20:43+00:00,994,1081,4293,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:13:22+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/Wusc1lZCar,Anith Gopal,"Doha, Qatar","IT Consultant at @kataraqatar, IT Manager, CISO & Infrastructure and Information Security Professional. Rocking life with @SiniAnith from #Doha #Qatar",2008-06-03 05:41:09+00:00,5649,535,32,,WordPress.com,FALSE
1.47058E+18,2021-12-14 02:13:10+00:00,False positives in @TenableSecurity scanner identifying version 1.2 on #log4j  and are refusing to update the plugin. Stating customers should manually verify if version 2+ is being used. #log4jshell #Log4Shell,Luke 💉💉,"Melbourne, Victoria","InfoSec Professional, Speaker, Conference Organiser, Climber, Flat Duck. Opinions are my own. OSCP (Offensive Spreadsheet Certified Professional)",2009-05-06 01:33:15+00:00,1083,525,2159,['log4j'],Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:12:46+00:00,"If you are new in tech and don't have a ton of projects to put on a resume or speak about for an interview:
Did you do any work pertaining to log4j vulnerabilities today?
What steps did you take? 
Did you use automate tools, if so what tools? Can you explain how any tools worked?","Brooks, ENAUTO pilot",Btw F12 and the Boot,Christian|Family Guy|Tech|Network Engineer|Sports|Music|Cinema|Travel|CCNA|#DevNet500|AWS SAA|JNCIA|CyberSec|Cloud|Shenanigans,2011-06-06 20:55:07+00:00,813,867,13389,,Twitter for Android,FALSE
1.47058E+18,2021-12-14 02:12:22+00:00,Security Experts Sound Alarm on Zero-Day in Widely Used Log4j Tool. via #DarkReading #CyberSecurity,,,,,,,,,,
https://t.co/ZSWHxPSEyH,Mark Kenney,Up Nort,"Senior Manager-Professional Services in the #IT services industry. #Security & #DigitalWorkspace TC. #CDW. Go #Gophers! 
The opinions I share are my own.",2015-08-19 14:21:03+00:00,389,336,13904,"['DarkReading', 'CyberSecurity']",Marky_Sparky_Twerpy_action,FALSE,,
1.47058E+18,2021-12-14 02:12:12+00:00,Check out Jacob's video! #TikTok https://t.co/77qNbVCN6X #PUBG #PUBGMOBILE #PGC2021 #ApexLegends #log4j #OmicronVirus #TikTok #TikTokライブ,JACOB,Inland Empire,“inTokyo” -JLA,2011-02-28 04:32:27+00:00,266,318,3866,"['TikTok', 'PUBG', 'PUBGMOBILE', 'PGC2021', 'ApexLegends', 'log4j', 'OmicronVirus', 'TikTok', 'TikTokライブ']",Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:12:12+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/PqS8zGBFOM,Information Warfare Community Self Synchronization,Global,U.S. Navy Information Warfare Community news and information. Sharing ≠ endorsement. https://t.co/yCqVECOthH,2010-08-29 16:28:27+00:00,3582,105,40,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:12:06+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/iHvRE3USdo,Dave Schroeder 🇺🇸,"Madison, WI",Strategist @UWMadison | Cyber Warfare Officer @USArmy | Space Cadre | Board @WSRCResearch | Prior @USNavy | @IWCsync | @IOLink | UW Expert https://t.co/JO9XcquhCD,2007-03-22 20:07:01+00:00,517,313,426,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:12:05+00:00,"ThreatsHub Cybersecurity News | Log4j RCE latest: In case you hadn't noticed, this is Really Very Bad, exploited in the wild, needs urgent patching - https://t.co/RPqy9Ee8X9 #CyberSecurity  #Coudsecurity #ThreatIntelligent #Databreach #Deeplearning #OSINT #CyberCrime #Infosec ...",ThreatsHub,Global,@ThreatsHub #Threats Analysis Hub and #ThreatIntelligent Solution to help security teams defend against #cyberattacks | #Cybersecurity #OSINT Consulting,2018-07-16 19:22:30+00:00,1471,120,2900,,Threatshub,FALSE
1.47058E+18,2021-12-14 02:11:49+00:00,"@SmittySec I have yet to see a scanner that finds them all. We are using 4 different scanners + a manual find for *.jar, *.zip, and log4j* and the only thing that has found them is the manual find. 

 I’ve used this to finally justify uninstalling all the JVMs I didn’t approve.  Fuck em.",Justin Xed,Atlanta GA,¼ Cyborg.  Geek. Trek DrWho MCU BSG WX MLS. ex-Texan he/him 🏳️‍🌈⚽️🐶,2011-03-06 07:58:10+00:00,292,1263,28454,,Tweetbot for iΟS,FALSE
1.47058E+18,2021-12-14 02:11:39+00:00,"#CISA Creates Webpage for #Apache #Log4j Vulnerability #CVE-2021-44228

https://t.co/qmAYP2iGWw #Software #IT #Tech #CyberSecurity #CyberThreat #MIS #InfoSys #CISO",Ronald,"Chicago, Illinois, USA","MBA, Acctg, Tech, Leadership. ""To Know the Causes of Things"".  Lang: 🇺🇸🇳🇱🇩🇪🇫🇷🇯🇵. #LGBT #Progressive #Egalitarian #HumanRights 🏳️‍🌈🎸🎶📚",2009-03-02 18:19:31+00:00,24603,17956,8567,"['CISA', 'Apache', 'Log4j', 'CVE', 'Software', 'IT', 'Tech']",Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:11:32+00:00,My companies timesheets were hacked due to log4j and web3's enabling of ransomware.,AnotherEngineerPDX,Inside the UGB,Pro E-bike subsidies. Pro transit. Pro density. Pro good governance. Tech skepticism is healthy. Debt finance climate solutions not freeway expansion.,2019-07-12 18:03:25+00:00,47,207,4046,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:11:03+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/GRlhH4JABg,BCABA Network,"West Midlands, England","BCABA NETWORK, Established 2001 ,based in the West Midlands offering Business Support, Networking Events & Celebrating Success!",2016-05-25 10:54:46+00:00,2579,4710,3026,,WordPress.com,FALSE
1.47058E+18,2021-12-14 02:10:23+00:00,"A comprehensive list of apache log4j related software 
https://t.co/Ssej5c3x0G",bounty_hunter1412,,"OSCP | OSWP | CRTP 
Security professional",2013-08-18 09:22:03+00:00,755,626,5,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:10:01+00:00,"Log4j doesn't just blow a hole in your servers, it's reopening that can of worms: Is Big Tech exploiting open source?
https://t.co/32G5wi7SXg",ビジネス速報,,,2021-03-28 03:02:55+00:00,224,188,0,,知識のいずみ,FALSE
1.47058E+18,2021-12-14 02:09:56+00:00,LOG4J: The Meme (0) https://t.co/p8VBjjr8Ex #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #threathunting #cloudsecurity #cloudcomputing #malware #ransomware #devops #dfir #cyber,CyberIQs,,CYBER NEWS -  Use the keyword search function to search for the news you care about. #infosec #cyber #cybersecurity #cybernews #cybercrime,2020-12-27 08:34:58+00:00,705,626,81,"['infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence']",CyberIQS_App,FALSE
1.47058E+18,2021-12-14 02:09:44+00:00,"AWS has updated its WAF rule set – AWSManagedRulesKnownBadInputsRuleSet AMR – to detect and mitigate Log4j attack attempts and scanning. 
It also has mitigation options that can be enabled for CloudFront, Application Load Balancer (ALB), API Gateway, and AppSync.",bounty_hunter1412,,"OSCP | OSWP | CRTP 
Security professional",2013-08-18 09:22:03+00:00,755,626,5,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:08:46+00:00,"New post: ""The Log4J Vulnerability Will Haunt the Internet for Years"" https://t.co/kZdYf5s6aV",wi rd,,,2013-07-10 22:07:41+00:00,22,0,0,,IFTTT,FALSE
1.47058E+18,2021-12-14 02:08:41+00:00,"Me: all this log4j webinar invite spam is bad

Also me: why haven’t we invite folks to a log4j webinar yet?",Jon Stewart,In The District,"The other Jon Stewart, not the one you miss.",2010-07-17 13:42:52+00:00,914,275,1186,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:08:29+00:00,"“In the frantic time since the flaw was publicly disclosed, researchers have concluded that the vulnerability had existed in Log4j since September 2013, apparently unknown to its vast universe of users.” #Log4Shell #log4j",Rick Holland,Don’t mess with Texas ,@digitalshadows CISO | VP of Strategy | Former @Forrester | @USArmy intel veteran | #CyberSecurity | #InfoSec |#ThreatIntel | #BBQ | #Converse | Public speaker,2009-02-14 16:51:47+00:00,9261,1908,9956,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:08:29+00:00,“Inside the Race to Fix a Potentially Disastrous Software Flaw” https://t.co/HABuzlGuBJ #Log4Shell #log4j,Rick Holland,Don’t mess with Texas ,@digitalshadows CISO | VP of Strategy | Former @Forrester | @USArmy intel veteran | #CyberSecurity | #InfoSec |#ThreatIntel | #BBQ | #Converse | Public speaker,2009-02-14 16:51:47+00:00,9261,1908,9956,"['Log4Shell', 'log4j']",Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:08:28+00:00,Good old days of sql injection all over again in the new avatar of log4j https://t.co/8IfhYEussD,t.exe,Someplace else.,I ❤️ mathematics & anime. IIT-D alumnus(for connecting). Full Stack WebDev. Game Dev. Machine Learning/DL. DeFi/Blockchain. INTJ-A.,2007-08-12 14:34:29+00:00,1659,3135,24303,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:08:21+00:00,SheHacksPurple: Log4J explained for Software Developers and AppSec Folks https://t.co/7tf7ngQsrW,EngSoon,Singapore,"Tweet by using Power Automate #Azure #DevRel #Microsoft #MVPBuzz #CloudSecurity
Retweet By human",2012-03-10 09:48:09+00:00,692,3788,10596,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:08:17+00:00,All these #log4j comments and I’m still recovering from #leftpad.,Daniel Teoh,"South Lake Tahoe, CA",Canadian in the California.  Engineering @Square. Formerly @Google & @Netflix. Collector of vintage mustangs.,2009-03-12 14:16:22+00:00,417,475,1082,"['log4j', 'leftpad']",Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:08:02+00:00,"Government organizations and the private sector are responding to the disclosure of a critical vulnerability affecting the widely used Log4j logging utility, as exploitation attempts are on the rise https://t.co/AII9QO0p67",NCX Group Security,"Los Angeles, CA","NCX Group is an #CyberSecurity #Consulting Firm, specializing in #Information #Security, #Business #Continuity, #Incident #Response & Security as a Service.",2009-01-06 17:54:06+00:00,10841,9108,1575,,TweetDeck Web App,FALSE
1.47058E+18,2021-12-14 02:07:37+00:00,"I learned about the log4j issue from my father on Saturday who has not written code since Pascal when I was like 7 y.o.

I felt both very inadequate for not knowing about it ahead of time, as well as incredibly proud of him for explaining to me what happened and its implications.",Mark,"Phoenixville, PA","Engineer @Facebook. @DeekFit, USAPL powerlifter, Windows Phone enthusiast. I really like Shamrock Shakes.",2008-11-15 23:39:58+00:00,293,264,704,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:06:55+00:00,Your daily reminder that simplicity (as in: the opposite of complexity) is also a security feature #log4j,Herwig Hochleitner,"Margaretengürtel, 1050 Wien",Software Developer | Clojure | NixOS,2009-10-04 17:41:08+00:00,86,360,233,['log4j'],Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:06:09+00:00,"Would more money have prevented this security flaw? Would the cash be useful in other ways anyway? Analysis  The disclosure of a critical security hole in Log4j last week has renewed calls to rethink how open-source software gets developed, paid for…
https://t.co/oLOxxrllKT",Java Wales,Wales,We are a group of Java Professionals based throughout Wales who are interested in benefiting from shared knowledge in the industry.,2017-07-21 18:52:48+00:00,961,2423,48,,Amplifr,FALSE
1.47058E+18,2021-12-14 02:05:32+00:00,"@embedded_iot @pry0cc come on, I'm deploying a vendor app using the vendor supplied J2EE server, who's gonna check the log4j implementation? that's like saying you have to write your own printf() just to be sure.",Charlie Whisky,New Jersey,"The law cannot protect anyone unless it binds everyone; and it cannot bind anyone unless it protects everyone.
- Frank Wilhoit",2011-03-21 14:24:08+00:00,179,840,83189,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:05:32+00:00,With the amount of money that’s being shelled out to contractors for Log4J 2 Incident recovery. I honestly wonder how much of that is going end up in the  engineers working 80+ hour weeks fixing it.,👨🏻,,☁️💻😭🏳️‍🌈,2021-11-17 02:01:11+00:00,2,87,294,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:05:29+00:00,"Time for some #ITLife.

Thanks, #log4j #Log4Shell 🤨",Allan,"Pittsburgh, PA","""These are the days you might fill with laughter until you break.""—opinions mine—#ITLife #CyberSec #MakeTwitterFunAgain #ADHD #tattoos #HeartlessLibertarian",2009-12-31 04:50:59+00:00,4070,1865,82152,"['ITLife', 'log4j', 'Log4Shell']",Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:05:18+00:00,"#log4j First question I am hit with this morning, do any of our apps use log4j , they do not  but everyone is at  red alert over this exploit.",shelly,United States,"The Constitution may seemed tattered but it will survive. 
Engineer, Activist hacker (a very good one) And cat lover.",2015-02-21 18:51:03+00:00,2682,4925,1236,['log4j'],Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:05:15+00:00,@matthew_d_green @otakup0pe https://t.co/BKsi9ANv8E and https://t.co/y3LpFgfEfh are from the person who wrote the original log4j and those implement exactly the same API as the original log4j. A lot of people moved to those. I'm a bit turned off by the HTTPS to HTTP redirect and ancient Apache though...,Daniel Micay,"Toronto, Ontario, Canada","Security researcher/engineer working on mobile privacy/security. Founder and lead developer of @GrapheneOS.

Matrix: @strcat:https://t.co/4vylzJyOFK",2018-06-24 00:40:35+00:00,9814,353,5138,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:05:04+00:00,The Log4J Vulnerability Will Haunt the Internet for Years https://t.co/eVx6iUrdId,PeterS,Dark Side Of The Moon,Verbum Dei/ Omnia Vincit Amor/ The Truth Is Out There / AFC Ajax Amsterdam XXX/ Married to Jenny / VERITAS HBS #FreeNavalnyNow,2010-12-09 22:51:42+00:00,3015,3316,11404,,Twitter for iPhone,FALSE
1.47058E+18,2021-12-14 02:04:51+00:00,"@deviantollam @MalwareMinigun @Cannibal @thepacketrat @AviationVillage @LawyerLiz I don't know who said it either, but here is the tweet from @TheASF talking about Apache Log4J being installed on the Helicopter on Mars :)

https://t.co/VMqiU8Fsxt https://t.co/eOiW06UWNQ",Brian Ó hEoghanáin (Brian Honan) #BLM He/Him,"Dublin, Ireland","CEO of @bhconsulting, Blogger, Author, Founder & Head of Ireland's CSIRT @irisscert, & former Special Advisor on CyberSecurity to Europol.     PGP ID 0xF1B5CF7D",2008-04-01 20:13:54+00:00,36154,1717,8899,,TweetDeck,FALSE
1.47058E+18,2021-12-14 02:04:24+00:00,"Like Omicron, Log4j has spawned several mutations already https://t.co/kDvmayqnRR #infosec #virus #sysadmin",Red B,,Entrepreneur and engineer #infosec #cybersecurity,2020-05-08 14:34:41+00:00,234,129,380,"['infosec', 'virus', 'sysadmin']",Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:04:08+00:00,"New cybersecurity flaw shows vulnerability in 'LOG4J,' which poses risk to thousands of products https://t.co/clW4T6Miwu",J. W.,United States,"Vintage Cowboy of the American West. Protector of all creatures Great & Small. Texan , Democrat, Photography, Painting",2014-01-02 16:06:05+00:00,19717,18017,130448,,Twitter Web App,FALSE
1.47058E+18,2021-12-14 02:04:01+00:00,VMSA-2021-0028 &amp; Log4j: What You Need to Know https://t.co/9KSDpWWXvs,Sebastian,Singapore,"vExpert 17/18, 2 x VCAP, 2x VCP6, Powershell Enthusiast, Automation. Living in Singapore https://t.co/cD8kGu1YWG",2011-03-30 15:57:06+00:00,911,379,2284,,Dynamic Signal,FALSE
1.47058E+18,2021-12-14 02:03:54+00:00,"NEW VIDEO!! with @TheRikeys!

Fake HDMI 2.1, Log4j flaw, Toyota Remote Start + more!
YT Link: https://t.co/wNNxDls3sQ
News Sources: https://t.co/YxALZHLpN8 https://t.co/6bb1hNOvTJ",TechLinked,Central Pahk,"A thrice-weekly news show about tech + gaming culture, run by peeps from @linustech. Made from 100% carbon nanotubes.",2018-05-04 19:57:52+00:00,62086,39,324,,Twitter Media Studio,FALSE
1.47058E+18,2021-12-14 02:03:23+00:00,"Oh damn dude, #Log4J seems to be a major issue - https://t.co/0k5JGSu31F",Shenuk Alles,Sri Lanka,"Amateur writer (@ShenukWrites), mobile freak, IT Geek. I find absolutely everything funny, offensive jokes ahead. Proud Roman Alcoholic🍺🥃. he/he",2010-01-19 04:16:37+00:00,3852,604,44870,['Log4J'],Twitter Web App,FALSE
